Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
1992,Pete Harris,Mississippi,OLB,72.5,239,9.88,32.88,,,18,,,,,
1992,Dwight Hollier,North Carolina,OLB,74,242,9.38,33,,,13,,,,,
1992,Nate Johnson,South Dakota,OLB,74.4,246,8.63,34.13,,4.91,15,30.5,115,4.44,,
1992,Donald Jones,Washington,OLB,72.3,231,10,32.25,,4.7,29,33.5,118,4.47,,12.02
1992,Phillip Kent,Mississippi,OLB,73.8,246,9,33.75,,,26,32,115,,,
1992,Levon Kirkland,Clemson,OLB,72.4,240,8.5,32.5,,4.92,20,32.5,116,4.13,,11.59
1992,Kevin Little,North Carolina A&T,OLB,74.5,251,10.5,33.88,,,20,29.5,115,,,
1992,James Malone,UCLA,OLB,74,234,10.25,32.38,,,,,,,,
1992,Ricardo Mcdonald,Pittsburgh,OLB,73.9,230,10.63,33.13,,,19,33,113,,,
1992,Gabriel Mokwuah,American International (MA),OLB,73.1,254,9.75,33.5,,4.96,21,32.5,116,4.47,,
1992,Tim Paulk,Florida,OLB,72.5,230,8.88,31.75,,4.76,20,,,,,
1992,Mike Petko,Nebraska,OLB,74,232,9,32,,4.85,,33.5,113,4.31,,11.95
1992,Andre Powell,Penn State,OLB,72.9,226,10,32.25,,,,,,,,
1992,Eddie Robinson,Alabama State,OLB,73.3,239,9.13,33,,4.91,24,30.5,112,4.52,,12.31
1992,Dwayne Sabb,New Hampshire,OLB,76.3,248,10.75,34.25,,4.83,20,31.5,120,4.26,,11.49
1992,Tracy Scroggins,Tulsa,OLB,74.8,255,9.63,32.63,,4.67,18,36.5,120,4.36,,12.29
1992,Bob Spitulski,Central Florida,OLB,74.5,235,9.75,32,,4.74,23,33.5,118,4.36,,11.74
1992,Santo Stephens,Temple,OLB,75.8,228,10.25,32.75,,4.94,19,34.5,124,4.34,,12.54
1992,Lloyd Straughter,Jackson State (MS),OLB,75.5,235,8.88,34.25,,4.87,,26.5,111,4.49,,12.26
1992,Mick Thomas,Arkansas,OLB,74,233,8.88,31.75,,5,,31.5,115,4.24,,12.05
1992,Brian Townsend,Michigan,OLB,75.3,235,9,33,,4.98,,30,110,4.2,,12.21
1992,Jon Wauford,Miami (OH),OLB,74.3,245,9.38,32.88,,5.03,,27.5,106,,,
1992,Elnardo Webster,Rutgers,OLB,74.5,242,9.75,33.5,,5.06,13,30,103,4.34,,12.04
1992,Chris Wilson,Oklahoma,OLB,72.4,227,9.13,32.63,,,12,,,,,
1991,Zeno Alexander,Arizona,OLB,72.4,225,9.13,32.5,,4.8,15,32.5,113,4.27,,12.22
1991,Terry Bagsby,East Texas Baptist,OLB,72.5,236,9.88,33,,4.76,16,33.5,109,4.5,,11.81
1991,Frank Blevins,Oklahoma,OLB,76.3,223,9.63,33.5,,4.96,,30.5,114,4.73,,12.03
1991,Jack Bradford,Maryland,OLB,72.4,225,10.13,30.5,,4.84,21,34,116,4.3,,11.53
1991,Romero Brice,Illinois,OLB,75.4,213,10.75,34,,4.87,11,31.5,111,4.3,,11.84
1991,Reggie Burnette,Houston,OLB,73.6,235,10,33,,4.9,15,29.5,113,4.4,,12.15
1991,Ivan Caesar,Boston College,OLB,73.4,237,9.88,33,,,19,,,,,
1991,Clifford Champ,Southwestern Louisiana,OLB,73,237,9.75,31,,4.86,16,,,,,
1991,Bryan Cox,Western Illinois,OLB,75.3,235,9.5,31.5,,5,9,27.5,112,4.47,,12.51
1991,Mike Croel,Nebraska,OLB,74.5,231,8.75,32.5,,4.6,,36.5,121,4.22,,11.79
1991,Mitch Donahue,Wyoming,OLB,74.3,254,10,32.5,,4.93,24,33.5,111,4.32,,
1991,Corey Edmond,North Carolina State,OLB,73,229,9.75,32,,5.03,21,31.5,114,4.41,,12.24
1991,Dixon Edwards,Michigan State,OLB,72.6,220,9.5,32,,,17,,,,,
1991,Theron Ellis,West Virginia,OLB,72.6,245,9.63,32,,5.05,19,37,117,4.33,,13.04
1991,James Goode,Oklahoma,OLB,74,246,9.38,33.5,,4.71,23,37.5,110,4.51,,11.89
1991,Spencer Hammond,Alabama,OLB,72.8,223,9.63,31.5,,,,,113,,,
1991,Craig Hartsuyker,USC,OLB,74.8,224,10,30.5,,4.83,17,33.5,118,4.49,,12.12
1991,Dwight Herlong,Delta State (MS),OLB,73,207,9.75,31.5,,4.76,23,35.5,120,4.41,,11.75
1991,Tony Hill,Tennessee-Chattanooga,OLB,77.8,241,9.75,34.5,,4.85,,34.5,118,4.54,,12.12
1991,Randy Holleran,Kentucky,OLB,71.6,240,9.5,30,,4.97,23,29,105,4.31,,12
1991,Malvin Hunter,Wisconsin,OLB,74.1,237,9.25,33.5,,5.02,15,32,110,4.43,,12.4
1991,Carlos Jenkins,Michigan State,OLB,75.4,222,10.13,32.5,,4.64,18,37.5,126,4.49,,12.2
1991,Pepper Jenkins,Long Beach State (CA),OLB,73.9,216,9.5,33,,4.78,16,32.5,113,4.38,,11.6
1991,John Johnson,Clemson,OLB,75.3,225,9,32,,4.59,16,30.5,115,4.31,,11.65
1991,Andre Jones,Notre Dame,OLB,74.9,213,11.13,33,,4.76,,28,110,4.24,,12.46
1991,Brian Jones,Texas,OLB,73,242,9.5,32.5,,4.81,16,30.5,114,4.45,,11.67
1991,Michael Jones,Missouri,OLB,73.1,218,10.25,33,,4.64,20,34.5,126,4.34,,11.42
1991,Rocen Keeton,UCLA,OLB,74.4,239,9.5,32,,4.89,17,29.5,107,4.77,,12.78
1991,Scott Kowalkowski,Notre Dame,OLB,72.1,227,9.13,33.5,,4.91,,28.5,104,4.16,,11.52
1991,Morris Lewis,Georgia,OLB,74,240,9.88,32.5,,,20,,,,,
1991,Lyneil Mayo,San Jose State,OLB,71.8,230,10.25,31.5,,4.66,18,39.5,122,4.42,,11.99
1991,Matt Mccartin,Penn State,OLB,76.3,267,10.13,32,,5.29,18,24,94,4.7,,
1991,Corey Miller,South Carolina,OLB,73.6,252,10,34,,,26,,,,,
1991,Anthony Moss,Florida State,OLB,75.6,233,9.5,32,,4.89,19,29.5,,4.32,,
1991,Kevin Pearson,Boston College,OLB,74.9,235,9.63,34.5,,4.85,23,30.5,115,4.3,,11.91
1991,Roman Phifer,UCLA,OLB,73.9,227,8.75,33.5,,4.71,19,36.5,120,4.31,,11.51
1991,Erik Ringoen,Hofstra (NY),OLB,74.4,236,9,32,,4.86,20,32,114,4.25,,11.85
1991,Clarence Siler,Cal-State Fullerton,OLB,74.5,243,10.13,33,,4.89,18,26,103,,,
1991,Pat Stant,Tulane (LA),OLB,75.9,227,10.88,33,,4.84,,31,112,4.17,,12.19
1991,Michael Stonebreaker,Notre Dame,OLB,71.9,226,10.25,30.5,,4.87,27,28.5,101,4.52,,12.11
1991,William Thomas,Texas A&M,OLB,74.5,207,10.5,32.5,,4.84,,33.5,115,4.03,,11.76
1991,Jono Tunney,Stanford,OLB,73,235,10.13,30.5,,4.84,32,32.5,110,4.2,,11.74
1991,Dean Witkowski,North Dakota,OLB,73.8,238,10.5,32.5,,4.9,20,32,114,4.21,,11.61
1991,Willie Wright,Wyoming,OLB,75.3,243,9.88,32,,4.81,16,33.5,115,4.47,,11.88
1990,Steve Bates,James Madison (VA),OLB,75.9,249,9.63,33.5,,5.05,13,29.5,108,4.52,,
1990,David Bavaro,Syracuse,OLB,72.1,231,9.5,29.5,,5.03,14,31.5,107,4.11,,11.95
1990,Dan Bucey,Syracuse,OLB,74.4,236,9.75,30.5,,5.21,17,27,101,4.22,,12.33
1990,Bernard Clark,Miami (FL),OLB,73.4,250,8.75,32.38,,4.99,16,29.5,102,4.5,,12.38
1990,Randy Cockrell,Virginia Tech,OLB,72.4,232,9.88,30.13,,4.96,14,29,111,4.5,,11.93
1990,Andre Collins,Penn State,OLB,73.5,224,10.38,31.38,,4.76,,34.5,116,4.33,,11.27
1990,Darion Conner,Jackson State (MS),OLB,74.6,256,8.88,32,,4.81,19,35.5,110,4.43,,11.91
1990,Darrell Davis,TCU,OLB,73.1,255,10.38,32.13,,4.87,21,30.5,115,4.48,,12.99
1990,Mark Dennis,Central Michigan,OLB,73.3,234,10.13,29.75,,5.06,,31,112,4.43,,11.9
1990,Jeff Erickson,Rutgers,OLB,74.9,261,9.75,30,,5.01,,24,102,4.56,,
1990,James Francis,Baylor,OLB,76.4,243,9.63,32.75,,4.79,12,34,115,4.23,,11.73
1990,Ron Goetz,Minnesota,OLB,74.9,236,8.75,31.75,,4.91,21,30,112,4.36,,12.91
1990,Chris Haering,West Virginia,OLB,74,217,9.75,30.25,,4.91,19,28.5,108,4.56,,12.04
1990,Maurice Henry,Kansas State,OLB,72.1,228,9.13,31.25,,4.52,14,38,122,4.25,,11.5
1990,Bobby Houston,North Carolina State,OLB,73.4,230,10.38,31.25,,4.5,19,31.5,117,4.31,,11.66
1990,Xavier Jordan,Western Kentucky,OLB,73.1,226,8.63,31.38,,5.09,18,29.5,104,4.42,,12.83
1990,Oliver Lawrence,LSU,OLB,72.5,251,10.25,33,,5.01,19,33,116,4.62,,12.45
1990,Mitch Lee,Cornell (NY),OLB,72.5,221,10.13,32.5,,,16,,,,,
1990,John Levelis,LIU-CW Post (NY),OLB,73.4,235,10,31.25,,4.68,22,35.5,124,4.17,,
1990,John Massimiani,Kent State (OH),OLB,72.1,227,10,30.25,,5.03,13,25,108,4.5,,11.93
1990,Jeff Mills,Nebraska,OLB,75.4,227,8.25,32.75,,4.79,15,32,112,4.23,,11.43
1990,Richard Newbill,Miami (FL),OLB,73,240,9.63,30.25,,4.89,23,28,109,4.53,,12.04
1990,Craig Ogletree,Auburn,OLB,73,231,9.38,30.38,,4.94,15,29,108,4.53,,12.23
1990,Eldonta Osborne,Louisiana Tech,OLB,72.4,221,9.5,33,,4.66,19,32,117,4.45,,11.93
1990,Bryce Paup,Northern Iowa,OLB,76.1,238,10.13,31,,5.04,18,31,115,4.17,,11.48
1990,Brad Quast,Iowa,OLB,72.5,241,9.88,30.25,,4.83,,30,117,4.39,,11.75
1990,Shawon Respress,Ball State (IN),OLB,72.8,236,9.25,31,,4.79,23,26.5,105,4.52,,12.06
1990,Chad Robinson,BYU,OLB,74.8,231,9.38,31,,4.94,,30.5,114,4.4,,12.02
1990,Glenell Sanders,Louisiana Tech,OLB,72.3,224,10.25,29.5,,5.1,21,,,,,
1990,Mac Stephens,Minnesota,OLB,74.3,220,9.38,31.38,,4.8,,34,112,4.27,,11.74
1990,Chad Thorson,Wheaton (IL),OLB,73.6,240,9.75,30.88,,5.01,17,29.5,107,4.25,,11.8
1990,Matt Vanderbeek,Michigan State,OLB,75.3,246,10.5,31,,5.07,20,29.5,111,4.33,,11.83
1990,James Williams,Mississippi State,OLB,72.1,223,9.63,31,,4.74,19,32,114,4.44,,12.4
1990,Demond Winston,Vanderbilt,OLB,74.1,239,9.88,32,,4.84,10,34,117,4.27,,11.86
1989,Ricky Andrews,Washington,OLB,74.6,231,,,,,,,,,,
1989,Dana Batiste,Texas A&M,OLB,72.3,238,,,,4.93,16,32.5,102,4.27,,11.87
1989,Adam Bob,Texas A&M,OLB,74,238,,,,5.01,16,28.5,102,4.43,,12.35
1989,David Braxton,Wake Forest,OLB,73.5,232,,,,4.58,18,32,117,,,
1989,Marlon Brown,Memphis,OLB,75,221,,,,4.79,14,35.5,115,4.3,,11.49
1989,Tom Caines,Long Beach State (CA),OLB,73.9,232,,,,4.97,10,31,108,4.48,,12.09
1989,Keith Delong,Tennessee,OLB,74,230,,,,,25,,,,,
1989,David Edeen,Wyoming,OLB,75.6,253,,,,4.86,19,32.5,108,4.33,,
1989,Leroy Etienne,Nebraska,OLB,73,232,,,,4.93,11,30.5,103,4.27,,12.41
1989,Keith Friberg,Syracuse,OLB,76,245,,,,4.88,30,32,111,4.29,,12.13
1989,Leroy Gause,Virginia Union,OLB,73.3,228,,,,4.85,21,27.5,94,4.63,,12.18
1989,Greg Gilbert,Alabama,OLB,73.8,216,,,,4.69,14,33,114,4.42,,12.03
1989,Antonio Goss,North Carolina,OLB,75,228,,,,4.8,10,39.5,120,4.52,,12.02
1989,Kevin Hendrix,South Carolina,OLB,74.4,266,,,,4.9,,28.5,96,4.81,,13.38
1989,Eric Hill,LSU,OLB,73.4,249,,,,4.79,20,35,123,4.35,,11.68
1989,A.J. Jenkins,Cal-State Fullerton,OLB,73.6,227,,,,4.77,15,34.5,121,4.48,,
1989,Scott Kozak,Oregon,OLB,74.4,217,,,,4.71,17,34.5,122,4.21,,11.32
1989,Kurt Larson,Michigan State,OLB,75.6,230,,,,4.89,20,31.5,107,,,
1989,Derrick Little,South Carolina,OLB,75.9,246,,,,5.08,,,,,,
1989,Mike Mccray,Ohio State,OLB,74.1,237,,,,,14,,,,,
1989,Maury Metcalf,Washington State,OLB,74.5,245,,,,4.96,17,,,,,
1989,Robert Oneal,Washington State,OLB,76,222,,,,4.92,,31.5,112,4.41,,11.74
1989,Kerry Owens,Arkansas,OLB,74,245,,,,4.88,17,32.5,105,4.44,,12.21
1989,Wes Pritchett,Notre Dame,OLB,76.8,238,,,,5.06,23,29.5,99,4.58,,12.11
1989,John Roper,Texas A&M,OLB,73.6,228,,,,4.87,15,37,,,,
1989,Ron Sancho,LSU,OLB,74,230,,,,4.95,18,31,108,4.62,,12.11
1989,Jessie Small,Eastern Kentucky,OLB,76.1,236,,,,4.74,15,31,114,4.57,,
1989,Eric Smith,UCLA,OLB,75.4,240,,,,,16,,,,,
1989,Julius Smith,Stephen F. Austin (TX),OLB,73.3,248,,,,4.94,16,28,108,4.68,,12.56
1989,Frank Stams,Notre Dame,OLB,74.5,222,,,,4.83,19,32.5,110,4.28,,11.17
1989,Richard Tardits,Georgia,OLB,73.6,216,,,,4.79,13,32.5,114,4.49,,11.96
1989,Broderick Thomas,Nebraska,OLB,74.3,253,,,,4.61,,,,,,
1989,Derrick Thomas,Alabama,OLB,74.5,234,,,,4.58,,,,,,
1989,Tony Tolbert,Texas-El Paso,OLB,78.1,231,,,,4.86,14,29.5,109,4.64,,12.52
1989,Jerrol Williams,Purdue,OLB,76.3,230,,,,,,,,,,
1989,Shawn Woodson,James Madison (VA),OLB,74.3,226,,,,4.76,17,31,118,4.4,,12.21
1988,John Brantley,Georgia,OLB,73.9,229,10.75,,,4.83,22,30,106,4.51,,12.56
1988,Phillip Brown,Alabama,OLB,73.9,230,8.25,,,4.64,19,34,115,4.37,,12.03
1988,Vincent Brown,Mississippi Valley State,OLB,73.1,245,11,,,4.86,24,32,112,4.68,,12.45
1988,Clifford Charlton,Florida,OLB,74.3,238,,,,,15,,,,,
1988,Marcus Cotton,USC,OLB,75.3,214,9,,,4.63,19,,,,,
1988,James Earle,Clemson,OLB,76.1,224,9,,,4.79,,29,108,4.84,,12.17
1988,Tom Erlandson,Washington,OLB,73.6,221,9.25,,,4.82,,33,111,4.53,,12.36
1988,Brian Forde,Washington State,OLB,74.5,225,9,,,4.64,13,34,123,4.36,,11.28
1988,Ezekial Gadson,Pittsburgh,OLB,72,205,9.25,,,4.51,18,,,,,
1988,Chris Gaines,Vanderbilt,OLB,71.9,228,10,,,4.82,19,34,110,4.4,,11.94
1988,Ken Harvey,California,OLB,74,226,9,,,4.61,25,37.5,126,4.26,,11.33
1988,Michael Johnson,Texas Tech,OLB,73.3,227,9.5,,,4.93,19,27,104,4.45,,11.85
1988,Troy Johnson,Oklahoma,OLB,72.9,229,9,,,4.76,18,30.5,115,4.26,,11.9
1988,Dante Jones,Oklahoma,OLB,73.3,229,9.75,,,,17,,,,,
1988,Victor Jones,Virginia Tech,OLB,73.8,244,8.5,,,4.83,14,26,96,4.41,,12.39
1988,Andre Lloyd,Jackson State (MS),OLB,73,252,8.25,,,,19,28,108,4.7,,12.38
1988,Paul Mcgowan,Florida State,OLB,71.6,227,9.5,,,4.79,28,31.5,116,4.5,,11.97
1988,Gary Mcguire,Houston,OLB,75.1,238,8,,,4.94,19,30.5,102,4.5,,12.81
1988,Tim Moore,Michigan State,OLB,74.5,218,9.25,,,4.75,17,33.5,122,3.87,,11.4
1988,Edward Phillips,Auburn,OLB,73.9,241,8.75,,,4.77,20,,,,,
1988,Mickey Ray,Appalachian State,OLB,73.9,231,9.25,,,4.75,12,33,111,4.53,,12.21
1988,Darrell Reed,Oklahoma,OLB,73.3,225,9,,,4.92,15,29.5,110,4.58,,11.86
1988,Bill Romanowski,Boston College,OLB,75.5,231,9.25,,,4.76,,31.5,111,4.25,,11.45
1988,Rich Romer,New York,OLB,74.8,214,9.25,,,4.79,18,30,111,4.38,,11.89
1988,Fred Strickland,Purdue,OLB,74.1,244,9,,,4.73,23,32,114,4.28,,11.91
1988,William Thompson,Boston College,OLB,74.4,230,9.25,,,4.69,22,30,113,4.42,,12.14
1988,Randy Thornton,Houston,OLB,76.1,223,10,,,4.58,14,32,124,4.3,,11.73
1988,Van Waiters,Indiana,OLB,75.9,243,8.75,,,4.87,9,30.5,108,4.7,,12.8
1988,Kevin Walker,Maryland,OLB,74.5,238,,,,,22,,,,,
1988,Phil Zielinski,Central Michigan,OLB,74.9,233,,,,4.97,,28.5,108,4.32,,11.46
1987,Doug Bartlett,Northern Illinois,OLB,74.3,250,9.75,30.75,,4.75,31,31,112,4.12,,
1987,David Brandon,Memphis,OLB,75.1,223,9,32,,4.73,9,26.5,108,4.45,,12.12
1987,Toby Caston,LSU,OLB,73,235,9.5,31.75,,4.82,10,32.5,117,4.55,,12.18
1987,David Dudley,Arkansas,OLB,74.1,210,9.75,33,,4.65,15,27.5,111,4.38,,11.69
1987,Onzy Elam,Tennessee State,OLB,73.8,216,9,30.75,,4.71,19,29.5,110,4.35,,11.88
1987,Alex Gordon,Cincinnati,OLB,76.8,239,9.75,34,,4.85,13,29,115,4.62,,12.81
1987,Rick Graf,Wisconsin,OLB,77,240,9.5,32,,4.66,18,34,122,4.02,,11.56
1987,Johnny Holland,Texas A&M,OLB,73.8,226,10.25,33,,4.76,16,33.5,124,4.36,,11.89
1987,Bruce Holmes,Minnesota,OLB,73.9,229,10.5,31.5,,4.92,15,28,105,4.5,,12.4
1987,Todd Howard,Texas A&M,OLB,74.9,237,9.5,32.5,,4.8,17,28,108,4.5,,12.16
1987,Walter Johnson,Louisiana Tech,OLB,71.1,240,9.25,32,,4.54,22,29.5,116,4.36,,11.33
1987,Tim Jordan,Wisconsin,OLB,75,226,8.75,31.5,,4.6,21,28.5,112,4.2,,11.42
1987,Larry Kelm,Texas A&M,OLB,75.8,221,8.5,31.75,,4.83,12,30,113,4.29,,11.96
1987,Danny Lockett,Arizona,OLB,74,228,9.5,32,,4.83,21,30.5,120,4.39,,12.18
1987,Terence Mack,Clemson,OLB,75,239,8.5,31.5,,,16,26,107,,,
1987,Winston Moss,Miami (FL),OLB,75.3,235,9.25,31.5,,4.69,16,30,111,4.36,,11.62
1987,Ronnie Moten,Florida,OLB,72.5,230,9.5,30.25,,4.8,20,30.5,116,,,
1987,Marc Munford,Nebraska,OLB,74,238,9,30.5,,4.78,15,30,110,4.31,,11.85
1987,Bob Ontko,Penn State,OLB,75,233,8,31,,4.92,23,28.5,116,4.28,,11.9
1987,Tim Pidgeon,Syracuse,OLB,71.1,231,10,29,,4.69,22,30,111,4.02,,11.26
1987,Henry Rolling,UNLV,OLB,73.5,211,9,32,,4.64,20,36.5,119,4.42,,12.03
1987,Victor Simmons,Central State (OH),OLB,72,244,8.5,32,,4.86,27,28.5,110,4.6,,12.77
1987,Al Smith,Utah State,OLB,72.3,228,8.75,31.25,,4.66,24,26,111,4.5,,12.58
